date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:26	78629/78629	---M--	200	added ('OK')	image/jpeg	etag:%2213325-6147684c122f2%22	https://www.wellysis.com/img/sub/page02/page0203/sv_0203.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/sv_0203.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:26	378882/378882	---M--	200	added ('OK')	image/jpeg	etag:%225c802-612f3bcc983c0%22	https://www.wellysis.com/img/sub/page02/page0203/con1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con1.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:26	917/917	---M--	200	added ('OK')	image/png	etag:%22395-61519d67372bd%22	https://www.wellysis.com/img/sub/page02/page0203/con2_arrow.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_arrow.png	(from https://www.wellysis.com/page/page0203.php)
18:06:26	98807/98807	---M--	200	added ('OK')	image/jpeg	etag:%22181f7-612f3dda5801e%22	https://www.wellysis.com/img/sub/page02/page0203/con2_1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_1.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:26	173565/173565	---M--	200	added ('OK')	image/jpeg	etag:%222a5fd-612f3dda5e996%22	https://www.wellysis.com/img/sub/page02/page0203/con2_2.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_2.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:27	90820/90820	---M--	200	added ('OK')	image/jpeg	etag:%22162c4-612f3dda69576%22	https://www.wellysis.com/img/sub/page02/page0203/con2_3.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_3.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:27	1147/1147	---M--	200	added ('OK')	image/png	etag:%2247b-611c75d4038e6%22	https://www.wellysis.com/img/sub/page02/page0203/btn_arrow_p.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/btn_arrow_p.png	(from https://www.wellysis.com/page/page0203.php)
18:06:27	31628/31628	---M--	200	added ('OK')	image/png	etag:%227b8c-6131bba925f78%22	https://www.wellysis.com/img/sub/page02/page0203/con3_1.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con3_1.png	(from https://www.wellysis.com/page/page0203.php)
18:06:27	33249/33249	---M--	200	added ('OK')	image/png	etag:%2281e1-6131bba92a5c8%22	https://www.wellysis.com/img/sub/page02/page0203/con3_2.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con3_2.png	(from https://www.wellysis.com/page/page0203.php)
18:06:27	83146/83146	---M--	200	added ('OK')	image/jpeg	etag:%22144ca-612f4fc0f0449%22	https://www.wellysis.com/img/sub/page02/page0204/con1_1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/con1_1.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:28	61304/61304	---M--	200	added ('OK')	image/jpeg	etag:%22ef78-612f4fc0f5e21%22	https://www.wellysis.com/img/sub/page02/page0204/con1_2.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/con1_2.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:28	49574/49574	---M--	200	added ('OK')	image/png	etag:%22c1a6-61414ee810f25%22	https://www.wellysis.com/img/sub/page02/page0203/con2_p1.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_p1.png	(from https://www.wellysis.com/page/page0203.php)
18:06:28	77934/77934	---M--	200	added ('OK')	image/png	etag:%221306e-61414ff433df7%22	https://www.wellysis.com/img/sub/page02/page0203/con2_p2.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_p2.png	(from https://www.wellysis.com/page/page0203.php)
18:06:28	50086/50086	---M--	200	added ('OK')	image/png	etag:%22c3a6-614152310eb76%22	https://www.wellysis.com/img/sub/page02/page0203/con2_p3.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_p3.png	(from https://www.wellysis.com/page/page0203.php)
18:06:29	47591/47591	---M--	200	added ('OK')	image/png	etag:%22b9e7-6141568dda841%22	https://www.wellysis.com/img/sub/page02/page0203/con2_p4.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_p4.png	(from https://www.wellysis.com/page/page0203.php)
18:06:29	32854/32854	---M--	200	added ('OK')	image/png	etag:%228056-614145f557ce3%22	https://www.wellysis.com/img/sub/page02/page0203/con2_p5.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con2_p5.png	(from https://www.wellysis.com/page/page0203.php)
18:06:29	1145/1145	---M--	200	added ('OK')	image/png	etag:%22479-615a527ef09fb%22	https://www.wellysis.com/img/sub/page02/page0203/btn_arrow.png	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/btn_arrow.png	(from https://www.wellysis.com/page/page0203.php)
18:06:29	37975/37975	---M--	200	added ('OK')	image/jpeg	etag:%229457-612f69f8b5e24%22	https://www.wellysis.com/img/sub/page02/page0204/con3_1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/con3_1.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:29	51108/51108	---M--	200	added ('OK')	image/jpeg	etag:%22c7a4-612f69f9bf051%22	https://www.wellysis.com/img/sub/page02/page0204/con3_2.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/con3_2.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:30	26908/26908	---M--	200	added ('OK')	image/jpeg	etag:%22691c-612f6c7578877%22	https://www.wellysis.com/img/sub/page02/page0204/con3_3.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/con3_3.jpg	(from https://www.wellysis.com/page/page0203.php)
18:06:30	80468/80468	---M--	200	added ('OK')	image/jpeg	etag:%2213a54-61476851a08b7%22	https://www.wellysis.com/img/sub/page02/page0204/sv_0204.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0204/sv_0204.jpg	(from https://www.wellysis.com/page/page0204.php)
18:06:31	337819/337819	---M--	200	added ('OK')	image/jpeg	etag:%225279b-614731e5432a2%22	https://www.wellysis.com/img/sub/page02/page0203/con4_m.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con4_m.jpg	(from https://www.wellysis.com/page/page0204.php)
18:06:31	767/767	---M--	200	added ('OK')	image/svg+xml	etag:%222ff-6147334b1a26d%22	https://www.wellysis.com/img/sub/page02/page0203/con5_1.svg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con5_1.svg	(from https://www.wellysis.com/page/page0204.php)
18:06:31	4891/4891	---M--	200	added ('OK')	image/svg+xml	etag:%22131b-6147334b21f6d%22	https://www.wellysis.com/img/sub/page02/page0203/con5_2.svg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con5_2.svg	(from https://www.wellysis.com/page/page0204.php)
18:06:31	1434/1434	---M--	200	added ('OK')	image/svg+xml	etag:%2259a-6147334b2cb4d%22	https://www.wellysis.com/img/sub/page02/page0203/con5_3.svg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/img/sub/page02/page0203/con5_3.svg	(from https://www.wellysis.com/page/page0204.php)
18:06:32	31951/31951	---MCZ	200	added ('OK')	text/css	etag:W/%227ccf-615c7511bc050%22	https://www.wellysis.com/theme/wellysis/mobile/skin/board/news/style.css?ver=2303229	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/theme/wellysis/mobile/skin/board/news/styleaa39.css	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:32	35089/35089	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:32%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardcd52.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:32	31470/31470	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:32%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%EC%9D%B4%EB%B2%A4%ED%8A%B8	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board1925.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:32	31317/31317	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:33%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%EC%8A%A4%ED%86%A0%EB%A6%AC	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board67ef.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:32	64762/64762	---M--	200	added ('OK')	image/jpeg	etag:%22fcfa-6176da7b9af52%22	https://www.wellysis.com/data/file/news/55712dd0834503cfed97b4e5a13473f9_qtKC40nh_f147f979711aea4b3d89132e8c1b1604fa6b80e3.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/55712dd0834503cfed97b4e5a13473f9_qtKC40nh_f147f979711aea4b3d89132e8c1b1604fa6b80e3.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:33	36177/36177	---M--	200	added ('OK')	image/jpeg	etag:%228d51-6130dd3f5fb74%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_61is9lpj_cdfc4ea01916bc80f0f5d29ee505b8023c3a3e29.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_61is9lpj_cdfc4ea01916bc80f0f5d29ee505b8023c3a3e29.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:33	78119/78119	---M--	200	added ('OK')	image/jpeg	etag:%2213127-6130dc05286df%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_pHCPqJ6N_3be46f2fed68bcf07b0c0cd78e765ed5a00b3035.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_pHCPqJ6N_3be46f2fed68bcf07b0c0cd78e765ed5a00b3035.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:33	51853/51853	---M--	200	added ('OK')	image/jpeg	etag:%22ca8d-6130dab4915eb%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_rcRyhJeT_07b9e875453b999b0b75e4eca9ce840176e43023.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_rcRyhJeT_07b9e875453b999b0b75e4eca9ce840176e43023.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:33	55841/55841	---M--	200	added ('OK')	image/jpeg	etag:%22da21-6130da6bc3f4f%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_QwLp5Bkt_4472d7c27ede94a876e446200f955db14710ef58.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_QwLp5Bkt_4472d7c27ede94a876e446200f955db14710ef58.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:34	41704/41704	---M--	200	added ('OK')	image/jpeg	etag:%22a2e8-6130da003bb12%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_NQyjlDuU_56ee9043a7ca0e385a6cf040f47dc6aa42a32374.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_NQyjlDuU_56ee9043a7ca0e385a6cf040f47dc6aa42a32374.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:34	22622/22622	---M--	200	added ('OK')	image/jpeg	etag:%22585e-6130d935a05d4%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_Mr41ATWX_a8d1c78bfd36e079a1f531ad480f9bf414dbafe1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_Mr41ATWX_a8d1c78bfd36e079a1f531ad480f9bf414dbafe1.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:34	63538/63538	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:35%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=20	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board5c3a.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:34	135892/135892	---M--	200	added ('OK')	image/jpeg	etag:%22212d4-6130d8e7edc76%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_cWKji9aF_b37fd0563e8c0fd7f97f74f1e1d9bf6ea860a59b.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_cWKji9aF_b37fd0563e8c0fd7f97f74f1e1d9bf6ea860a59b.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:35	41460/41460	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:35%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=19	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board318c.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:35	79280/79280	---M--	200	added ('OK')	image/jpeg	etag:%22135b0-6130d756a8a36%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_alyeRYh9_edaccd2cb940e35127e8d5173c54ca2e3aa4b28e.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_alyeRYh9_edaccd2cb940e35127e8d5173c54ca2e3aa4b28e.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:36	34200/34200	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:36%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&&page=2	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardd66d.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news)
18:06:36	31992/31992	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:36%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=31&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board6d64.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:36	33655/33655	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:36%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=26&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board8ba1.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:36	37537/37537	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:37%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=25&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardc759.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:37	35834/35834	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:37%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=24&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardcda4.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:37	34882/34882	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:37%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=23&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardaecf.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:37	38876/38876	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:38%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=22&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board7747.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:38	37490/37490	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:38%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=21&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardca0a.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:38	40929/40929	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:38%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=19&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardb840.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:38	38906/38906	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:38%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=30&sca=%EB%B3%B4%EB%8F%84%EC%9E%90%EB%A3%8C	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board3d71.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:39	89210/89210	---M--	200	added ('OK')	image/jpeg	etag:%2215c7a-6176d3f9a1a90%22	https://www.wellysis.com/data/file/news/15_copy_30_b9e6864c45d02520746364a123d659e2_bg3T2FPU_9258041015d513cf07d02f74d5103b2a1e30c0a1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/15_copy_30_b9e6864c45d02520746364a123d659e2_bg3T2FPU_9258041015d513cf07d02f74d5103b2a1e30c0a1.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c)
18:06:39	63136/63136	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:39%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=20&sca=%EC%9D%B4%EB%B2%A4%ED%8A%B8	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board7964.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:39	39574/39574	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:39%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=17&sca=%EC%9D%B4%EB%B2%A4%ED%8A%B8	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board49d1.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:39	48361/48361	---M--	200	added ('OK')	image/jpeg	etag:%22bce9-6130d406ed117%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_53b1VcrQ_936620973192f57964c11c113edb3c60869061f1.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_53b1VcrQ_936620973192f57964c11c113edb3c60869061f1.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:39	47706/47706	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:40%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=16&sca=%EC%9D%B4%EB%B2%A4%ED%8A%B8	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board74a2.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:39	99414/99414	---M--	200	added ('OK')	image/jpeg	etag:%2218456-6130d3985943b%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_ldhH0RAP_6cf71fa66a4445f659c9260cbe2561727f85120a.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_ldhH0RAP_6cf71fa66a4445f659c9260cbe2561727f85120a.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:40	40710/40710	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:40%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=18&sca=%EC%9D%B4%EB%B2%A4%ED%8A%B8	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board98e8.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:40	87113/87113	---M--	200	added ('OK')	image/jpeg	etag:%2215449-6130d4aebd6dc%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_HLaKjQkt_ca31f3d6f0fc389205ed3e312d97c7b098342579.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_HLaKjQkt_ca31f3d6f0fc389205ed3e312d97c7b098342579.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%9d%b4%eb%b2%a4%ed%8a%b8)
18:06:41	51985/51985	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:41%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=14&sca=%EC%8A%A4%ED%86%A0%EB%A6%AC	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardd1dc.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:41	132594/132594	---M--	200	added ('OK')	image/jpeg	etag:%22205f2-6130d2d8ccbd9%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_zxueoUNJ_4b8e357468222dcad30cf81d350dc851384166f7.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_zxueoUNJ_4b8e357468222dcad30cf81d350dc851384166f7.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:41	42433/42433	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:41%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=13&sca=%EC%8A%A4%ED%86%A0%EB%A6%AC	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/board0de9.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:41	72646/72646	---M--	200	added ('OK')	image/jpeg	etag:%2211bc6-6130d1d066d69%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_4tRqemPy_020373f07dc5af544f7cd3262c1c543a94f32faa.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_4tRqemPy_020373f07dc5af544f7cd3262c1c543a94f32faa.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:42	45731/45731	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:42%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=12&sca=%EC%8A%A4%ED%86%A0%EB%A6%AC	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardf896.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:42	82233/82233	---M--	200	added ('OK')	image/jpeg	etag:%2214139-6130cf8bb5eab%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_nuX1mZ5e_d2fe51173942ef975a8ed00f0f6c33db8ead8547.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_nuX1mZ5e_d2fe51173942ef975a8ed00f0f6c33db8ead8547.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:42	37465/37465	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2009:06:42%20GMT	https://www.wellysis.com/bbs/board.php?bo_table=news&wr_id=1&sca=%EC%8A%A4%ED%86%A0%EB%A6%AC	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/bbs/boardb042.html	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:42	113557/113557	---M--	200	added ('OK')	image/jpeg	etag:%221bb95-6130cea664b6f%22	https://www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_gO6hzEK1_f6c9f07e1687e8a057f1b9f285296031ff3f6724.jpg	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/data/file/news/b9e6864c45d02520746364a123d659e2_gO6hzEK1_f6c9f07e1687e8a057f1b9f285296031ff3f6724.jpg	(from https://www.wellysis.com/bbs/board.php?bo_table=news&sca=%ec%8a%a4%ed%86%a0%eb%a6%ac)
18:06:43	32163/32163	---MCZ	200	added ('OK')	text/css	etag:W/%227da3-616325a8df7ee%22	https://www.wellysis.com/theme/wellysis/mobile/skin/board/faq/style.css?ver=2303229	C:/My%20Web%20Sites/new%20portfolio/www.wellysis.com/theme/wellysis/mobile/skin/board/faq/styleaa39.css	(from https://www.wellysis.com/bbs/board.php?bo_table=FAQ&sca=%ea%b2%80%ec%82%ac+%ec%a4%80%eb%b9%84)
